,SalesInMillions
1282,1.3682931566764074
1283,2.828718400366981
1284,1.9727726994517962
1285,2.2784273240337845
1286,1.532079319992321
1287,2.4144909675716906
1288,2.76872459745102
1289,2.1726670130375516
1290,2.519526636169773
1291,1.9606089567797615
1292,2.3328759552042597
1293,1.7133452097876416
1294,2.3092921490019958
1295,2.14468675894947
1296,2.1981548075553143
1297,1.6690948403548904
1298,2.3722259285400025
1299,1.768851637013493
1300,2.0342342171838443
1301,1.6388953039012693
1302,1.4652997860221526
1303,1.9719971744697382
1304,1.3818401638325986
1305,3.327314549384882
1306,2.6148822759246397
1307,1.653251167061404
1308,1.7126238063304249
1309,2.484975875628984
1310,1.7759995090111282
1311,2.9130310971553346
1312,1.9997904255077286
1313,1.7815262158785643
1314,1.3078534144812843
1315,1.7071403983122961
1316,1.6493204125332377
1317,1.66172382416943
1318,2.129446791139831
1319,2.6368387835662364
1320,1.5424316515874883
1321,1.6473367921369553
1322,2.525912116640318
1323,1.5904998309408696
1324,2.4017567321272
1325,1.7216506668704914
1326,1.6911022954233619
1327,2.058758454841119
1328,2.6574845877926716
1329,2.0542258925751
1330,1.2222411902437142
1331,1.8996247346377861
1332,1.5618955645776986
1333,1.9822269337090364
1334,2.1395146552624795
1335,1.806773423173717
1336,1.9839753926692936
1337,1.6635021821463176
1338,3.500613927241054
1339,2.2243146830559897
1340,2.8186368205484578
1341,1.5282100303816413
1342,3.1088817224866343
1343,1.7525957033598827
1344,2.0902841611685408
1345,3.3191628504643744
1346,1.737903023602414
1347,1.4935751350599968
1348,2.3908511466653044
1349,1.9162146405605938
1350,1.8728836245494929
1351,1.864329018620094
1352,3.323386622501707
1353,3.229069079518793
1354,1.5250727596447977
1355,1.5159941692047425
1356,2.4926824252031987
1357,2.8737962058000432
1358,1.8787131121029246
1359,2.419279537613274
1360,2.205684363802292
1361,2.161192224028443
1362,1.597144274640721
1363,1.809899774171722
1364,1.4744600188854753
1365,2.0143673505284525
1366,1.7010633382056772
1367,1.922691877246908
1368,1.7727398575351838
1369,6.998204668040628
1370,8.457118619361626
1371,1.815910258612046
1372,2.1145058469372233
1373,1.7445587534385507
1374,1.9603709897923847
1375,2.13770698621403
1376,2.6755351476653866
1377,1.8798178481955932
1378,2.1416534798354143
1379,1.9124830293544872
1380,1.5117702128130572
1381,1.6403686238336876
1382,2.177085538152086
1383,1.4833175591551722
1384,1.9136889202747753
1385,1.8985843643354
1386,1.5259151573189933
1387,1.5415060155586688
1388,1.9843696478743234
1389,1.9177063307736701
1390,1.798990503596326
1391,2.243965258194101
1392,1.8897926265191332
1393,2.1127920905693642
1394,1.7322426371925148
1395,1.7472623785319419
1396,2.1878895403811645
1397,3.674665720491793
1398,1.7681121545352625
1399,2.204983202483595
1400,2.231376253225168
1401,1.9075455329512827
1402,3.504617222872236
1403,2.8009689759955427
1404,1.6260638663220848
1405,2.0970197434948834
1406,1.5891853118923107
1407,1.7890997439703813
1408,1.7970025073018037
1409,2.1804920297610213
1410,2.9297894568424674
1411,1.5329483103556583
1412,1.5278546608857269
1413,1.9904008231802188
1414,1.864558290823657
1415,1.7654096071810088
1416,1.6398974789826408
1417,1.6270290436180288
1418,1.1903660500437627
1419,1.6023128459419387
1420,2.013576502642124
1421,2.136429398094607
1422,2.7080084881623177
1423,2.388201000032475
1424,1.8840826302918012
1425,1.7938206253477795
1426,2.387694592323198
1427,1.684244376781622
1428,1.8222266610636184
1429,1.644019646995884
1430,2.1682438448897496
1431,1.6058281624895279
1432,1.5672546088621304
1433,1.7229973876328266
1434,2.029292263829855
1435,1.6758764470194059
1436,1.7451108499392995
1437,1.6059600048716463
1438,1.5638612730899972
1439,1.7492010526056154
1440,2.8377241176399233
1441,2.442686969835432
1442,2.044988665210529
1443,4.932626555499861
1444,1.9283165326440257
1445,1.801259226358753
1446,2.388683145885759
1447,2.3753406243710664
1448,2.4348748157638678
1449,2.1801885825493876
1450,2.196590970554985
1451,1.7226145511833126
1452,1.7518389242482573
1453,2.3565277032645024
1454,3.2197062831261913
1455,2.6554207534636665
1456,2.163395843061898
1457,1.724382622651103
1458,1.682502984349269
1459,2.4490292334245387
1460,2.285358206818323
1461,1.8716053514439182
1462,1.7753384848892815
1463,1.8258855010561044
1464,1.7007330454844765
1465,1.8921386955778745
1466,1.8889608204838484
1467,2.3923906667045123
1468,1.8071304790656735
1469,1.7330951084458952
1470,2.5663959733978583
1471,1.3611439456783037
1472,1.8487136706585967
1473,1.7381295459263462
1474,2.770957780355203
1475,2.232438597855831
1476,1.6502668703582979
1477,1.530610975206247
1478,1.7641839688908492
1479,2.494298073217684
1480,1.743145775512757
1481,2.3431555942124263
1482,1.6708229120169906
1483,2.2388597880109695
1484,1.983200527068888
1485,1.32781363015366
1486,1.863232961280694
1487,1.8464856137922931
1488,2.5940806360967623
1489,6.785725202174336
1490,1.8143219979025833
1491,1.9060240188212534
1492,1.8569909991185503
1493,3.280947344394557
1494,1.7301989604164747
1495,2.129930457621612
1496,1.4380768514813937
1497,1.5463143670064785
1498,2.8707411464513366
1499,1.450601927260161
1500,1.5863338447819813
1501,1.8949489128494195
1502,2.0365251368934674
