,SalesInMillions
1282,1.3809524334245336
1283,2.847571958129903
1284,1.9567014617479233
1285,2.2936814854839227
1286,1.5389747423784164
1287,2.4222754427321633
1288,2.779663093095763
1289,2.1582014025128915
1290,2.5107844297469497
1291,1.9529340696087172
1292,2.3230937501292854
1293,1.7125804125441513
1294,2.2987096909488836
1295,2.1286596357378227
1296,2.1899195508023284
1297,1.6803189776987835
1298,2.3642705899126737
1299,1.767734816918833
1300,2.040141768452608
1301,1.649866286763023
1302,1.4587392625167555
1303,1.9827726978015379
1304,1.385560529228764
1305,3.322963869312316
1306,2.62390668354235
1307,1.651941636941257
1308,1.7135039913502446
1309,2.4877343273194854
1310,1.7831974488482778
1311,2.920073793975468
1312,2.01691212398762
1313,1.7500040965206607
1314,1.3024838705229416
1315,1.7060294067408572
1316,1.6388906913129109
1317,1.6592305228986572
1318,2.123033543505323
1319,2.625424621635887
1320,1.5463907006349338
1321,1.635336948959567
1322,2.4555581409896026
1323,1.5751206381353846
1324,2.4321741514279567
1325,1.7194197522829884
1326,1.6855261655858045
1327,2.046664036941831
1328,2.633354130035801
1329,2.0582006147774106
1330,1.2270172208188603
1331,1.892502865391672
1332,1.5531177971868437
1333,1.9717529147308421
1334,2.1388752050034343
1335,1.8389691403089217
1336,1.9836240180132605
1337,1.6576079358637403
1338,3.530823984312719
1339,2.215491880123337
1340,2.8189327765672787
1341,1.5181370759095705
1342,3.086987608492621
1343,1.7530647417790133
1344,2.0813157186485642
1345,3.308792526602413
1346,1.7481053789509506
1347,1.4912668587797027
1348,2.3893032484334213
1349,1.925254784664741
1350,1.8661266028335837
1351,1.8594274594766234
1352,3.3746795216115384
1353,3.228436977404644
1354,1.519191052306348
1355,1.5260709502445529
1356,2.457933749992434
1357,2.8874819376824132
1358,1.8663422758040338
1359,2.4434744374272332
1360,2.223192064420884
1361,2.172125123447834
1362,1.6105989726728254
1363,1.8053119218422917
1364,1.472629143007592
1365,2.0139273055278832
1366,1.6956630774427552
1367,1.9240831112658232
1368,1.7710720726471416
1369,7.009291574610335
1370,8.610188396010441
1371,1.825360062040539
1372,2.10710693319719
1373,1.7457051741269407
1374,1.9721996156862949
1375,2.102907440673359
1376,2.674171789076453
1377,1.8779523956224697
1378,2.162351637890822
1379,1.8959779814015656
1380,1.5042128847223544
1381,1.6255751691184905
1382,2.172159252676945
1383,1.50730698273914
1384,1.9216302879500229
1385,1.898245433814894
1386,1.5394139132053157
1387,1.5283495684633048
1388,1.9664453334727974
1389,1.9111138242464372
1390,1.8099833776388512
1391,2.2557265892304272
1392,1.889606327229949
1393,2.12206465560415
1394,1.7596189109779723
1395,1.7356425577563201
1396,2.1846397515072793
1397,3.6459880460511234
1398,1.7504025042571996
1399,2.225682155092134
1400,2.2538624810520393
1401,1.899449851779454
1402,3.593425235008847
1403,2.7646667551745803
1404,1.6189267590273015
1405,2.100510570987731
1406,1.5758660146156358
1407,1.7847560730319771
1408,1.7803004412629395
1409,2.1836666951418238
1410,2.9097449917245157
1411,1.5449756099392833
1412,1.5270653516438086
1413,1.998770499830721
1414,1.8566437644582063
1415,1.7647346884024562
1416,1.6437374294925151
1417,1.6311316711401784
1418,1.1763486072577563
1419,1.6158643519513083
1420,2.0045189932000818
1421,2.1328746589607785
1422,2.7391176590010162
1423,2.3625166697490667
1424,1.884277156317522
1425,1.7831608297865045
1426,2.382299071755909
1427,1.6899314633736233
1428,1.7978685228486078
1429,1.6449017296382307
1430,2.1656009108925005
1431,1.614264315504403
1432,1.585959697584065
1433,1.7346524340183052
1434,2.0352802455143397
1435,1.6894372884774835
1436,1.7498511668915897
1437,1.6126895327734112
1438,1.5659950858515372
1439,1.7451842920958953
1440,2.790749179267567
1441,2.4231649421422143
1442,2.0593211939993976
1443,4.9349874752577305
1444,1.9288341764106576
1445,1.8138942508935016
1446,2.3947602517827455
1447,2.4015639577429058
1448,2.445566031270246
1449,2.1727989445823566
1450,2.1952660121467122
1451,1.7231762708739933
1452,1.7702165399363627
1453,2.361923067458751
1454,3.2156061073420052
1455,2.6935636193046877
1456,2.150372022945653
1457,1.7264723767802561
1458,1.6675182881088866
1459,2.450585584421353
1460,2.3927095940807406
1461,1.8601360889283007
1462,1.798486784614781
1463,1.8549384590020208
1464,1.681826242167639
1465,1.8893011254020715
1466,1.8724017566583837
1467,2.420480803960329
1468,1.8293876256798935
1469,1.717156543568647
1470,2.54190163626183
1471,1.3687335572856347
1472,1.8335185599542645
1473,1.7387659496608512
1474,2.75981769662842
1475,2.2497748414147862
1476,1.6413937523849427
1477,1.5404152755806921
1478,1.7732487740211644
1479,2.4997231105288327
1480,1.752791021836977
1481,2.397628882149787
1482,1.6642110771619232
1483,2.22115687873187
1484,2.1117985421627092
1485,1.3380931348806908
1486,1.8590173230608
1487,1.8613637056462957
1488,2.5898383995413483
1489,6.929980503323955
1490,1.8090828523351263
1491,1.910257024547595
1492,1.8712196301161779
1493,3.25229098848687
1494,1.7071395049770939
1495,2.12042024827039
1496,1.4261686242497755
1497,1.5408325542093808
1498,2.8548305637425972
1499,1.4269871822699858
1500,1.5788234225041726
1501,1.8829487866288783
1502,2.034097286450975
