,SalesInMillions
1283,2.9502543605572935
1284,2.2947413269041053
1285,2.298668579648352
1286,1.6755657629458174
1287,2.3958878889687996
1288,2.6475861598441375
1289,2.2773372178270845
1290,2.8705063391990184
1291,1.8129741682551512
1292,2.2527229080621667
1293,2.006625135313896
1294,2.4387748175109345
1295,1.9386114571048159
1296,2.04047867754016
1297,2.099732565426854
1298,3.6322227199827792
1299,1.906324630517112
1300,1.773943876454713
1301,1.8443306884306434
1302,1.6670256213151615
1303,1.6732856137157326
1304,1.5911382463447987
1305,3.198488267955504
1306,2.5785483014404105
1307,1.728608053136318
1308,1.9757281095665893
1309,2.401189601120483
1310,1.7483007560561152
1311,2.5450045866392452
1312,1.9374519502499896
1313,1.6325138878798828
1314,1.4651347621334274
1315,1.544319972286637
1316,1.9405913113291045
1317,1.6567244995488244
1318,1.9780984729960343
1319,2.1999631042775647
1320,1.5367452073984322
1321,1.5633760266178531
1322,2.772254008855543
1323,1.4603890293995778
1324,2.0207751004873313
1325,1.7890909581236991
1326,1.9543128780944412
1327,2.0672915497165305
1328,1.9862988681668463
1329,2.201907523692203
1330,1.1628460092717765
1331,2.1751383499879995
1332,1.7444709911414409
1333,1.8767137687261324
1334,1.8926030239135112
1335,1.9197413332383457
1336,1.8983569057561338
1337,1.7166870364938822
1338,5.342809330248882
1339,1.8586538931642516
1340,2.6146432896216805
1341,1.5555386283472168
1342,2.8597920913727055
1343,1.8854807419711002
1344,1.5906075046425328
1345,3.20819655369711
1346,1.5652043409666418
1347,1.5624789043055396
1348,2.1392039210489773
1349,1.7369276968466243
1350,1.7463552248289038
1351,1.7336438932118563
1352,3.198828009933331
1353,2.9924634966932793
1354,1.7129888374820619
1355,1.5500365835457177
1356,2.5008763701686307
1357,2.766984629373527
1358,1.8402389127205343
1359,2.1979657186858397
1360,2.263652709669888
1361,1.8566956009288353
1362,1.7068006082323388
1363,1.8518908435603714
1364,1.618232719385674
1365,1.9405365432555692
1366,1.8792259058351337
1367,1.7411011954762323
1368,1.8062959453682723
1369,6.792769096514324
1370,11.684079865059836
1371,1.7857675017330799
1372,2.067557184346735
1373,1.4972088519324547
1374,1.9672975390205845
1375,2.3400504849135957
1376,2.2886797746216385
1377,1.7902964080749497
1378,2.21963343071088
1379,2.111729750687674
1380,1.593668675568089
1381,1.8784739226528158
1382,2.028658748857936
1383,1.509009623878757
1384,1.780625568190162
1385,2.00077153435685
1386,1.7763532107459068
1387,1.9358321607844662
1388,2.0487914024757683
1389,1.9572781398844172
1390,1.5770186757786175
1391,2.2387458570648584
1392,1.7266542883019924
1393,2.3089522506138875
1394,1.7256136120626746
1395,1.688957793735247
1396,1.8346410121225838
1397,3.6021015103713467
1398,1.762363762627549
1399,2.56678425123266
1400,2.1042118275058224
1401,1.9363051001730247
1402,3.3735400927884642
1403,2.4968549240901243
1404,1.8635877370770388
1405,1.919288301978004
1406,1.674255230310532
1407,1.7701863335089896
1408,1.8317447259197588
1409,1.8955752214093922
1410,3.1549908935228674
1411,1.5181352142315425
1412,1.629189162730047
1413,2.1516252706850807
1414,1.890218906604197
1415,1.9006619137211225
1416,1.6455650083589053
1417,1.7463481935345142
1418,1.3471683490003838
1419,1.759999941057077
1420,2.053412533607145
1421,1.9952202893982232
1422,2.539226074755792
1423,3.2737049744350735
1424,1.8411119862165704
1425,1.794063112830632
1426,2.291901996572516
1427,1.7477819345447505
1428,1.8247493846024536
1429,1.6816644855382665
1430,2.131764840411973
1431,1.9545244716346446
1432,1.5679099832017578
1433,1.93780782311068
1434,1.9419519378341827
1435,1.8209477497335491
1436,1.6648306352020215
1437,1.791603083954071
1438,1.735862217332549
1439,1.6929583576736824
1440,2.818208357999018
1441,2.450711045224783
1442,2.2437968197217937
1443,5.724203569462523
1444,1.8832906883045133
1445,1.936619560734134
1446,2.2094830906469887
1447,2.8999211636052813
1448,2.4983876996959555
1449,2.1688747256313476
1450,2.1109550528380785
1451,1.7121817537673658
1452,2.0315142693541537
1453,2.285881088261612
1454,3.3535977355066717
1455,2.0926614968930077
1456,2.073967008645373
1457,1.928430449187656
1458,1.9593867614383291
1459,2.2727442251544123
1460,1.9805434958866441
1461,1.8043663916301578
1462,1.7773959591579815
1463,1.8891302018389
1464,1.8839590838002371
1465,1.9073345721563064
1466,1.9353749937966191
1467,2.4540061480679136
1468,1.6683921337130692
1469,1.735657216601369
1470,2.603561446826034
1471,1.4612474180544426
1472,1.8369238530383019
1473,1.7572430806422723
1474,3.2843830397333535
1475,2.2796809779520957
1476,1.7607237920160588
1477,1.4776107978900643
1478,1.8297779144697335
1479,2.223096791064958
1480,1.8651515054537946
1481,2.2765942685236205
1482,1.549671406662676
1483,1.9568992111461057
1484,2.4673534588011097
1485,1.5071654335357911
1486,2.242103636657142
1487,1.7890965064353626
1488,2.6646099380271426
1489,7.411395620389172
1490,1.914649551321219
1491,2.0235393196181253
1492,2.1540617109690023
1493,4.25050777274699
1494,1.7495483546152508
1495,1.9065491181465992
1496,1.8397122241995987
1497,1.912123944028075
1498,2.8706506473893643
1499,1.502833525356601
1500,1.6290269945546434
1501,1.8241025261905612
1502,2.0398461152779177
